village_id,slug,name,country,lat,lng,date,pending,marker_type,portal_url
369,baranovichi-baranowicze-brest-belarus,Baranovichi (Baranowicze),Belarus,53.093758,26.030951,,0,3,http://www.yahadmap.org/en/baranovichi-baranowicze-brest-belarus/village-369
371,belynichi-mogilev-belarus,Belynichi,Belarus,53.585930,29.405210,,0,2,http://www.yahadmap.org/en/belynichi-mogilev-belarus/village-371
372,beshenkovichi-vitebsk-belarus,Beshenkovichi,Belarus,55.052299,29.279659,,0,2,http://www.yahadmap.org/en/beshenkovichi-vitebsk-belarus/village-372
373,borovukha-vitebsk-belarus,Borovukha,Belarus,55.358009,28.340111,,0,1,http://www.yahadmap.org/en/borovukha-vitebsk-belarus/village-373
374,braslav-vitebsk-belarus,Braslav,Belarus,55.390041,27.025240,,0,2,http://www.yahadmap.org/en/braslav-vitebsk-belarus/village-374
375,bronnaya-gora-brona-gora-brest-belarus,Bronnaya Gora (Brona Gora),Belarus,52.361858,25.045910,,0,3,http://www.yahadmap.org/en/bronnaya-gora-brona-gora-brest-belarus/village-375
376,byten-brest-belarus,Byten,Belarus,52.526691,25.304319,,0,1,http://www.yahadmap.org/en/byten-brest-belarus/village-376
377,chavusy-chausy-mogilev-belarus,Chavusy (Chausy),Belarus,53.485310,30.576059,,0,2,http://www.yahadmap.org/en/chavusy-chausy-mogilev-belarus/village-377
377,chavusy-chausy-mogilev-belarus,Chavusy (Chausy),Belarus,53.486488,30.576250,,0,2,http://www.yahadmap.org/en/chavusy-chausy-mogilev-belarus/village-377
378,chernavchitsy-arna-ycy-brest-belarus,Chernavchitsy (Čarnaŭčycy),Belarus,52.146530,23.449940,,0,2,http://www.yahadmap.org/en/chernavchitsy-arna-ycy-brest-belarus/village-378
379,chernevka-mogilev-belarus,Chernevka,Belarus,54.047150,30.468941,,0,1,http://www.yahadmap.org/en/chernevka-mogilev-belarus/village-379
379,chernevka-mogilev-belarus,Chernevka,Belarus,54.049751,30.461340,,0,1,http://www.yahadmap.org/en/chernevka-mogilev-belarus/village-379
379,chernevka-mogilev-belarus,Chernevka,Belarus,54.052719,30.465040,,0,1,http://www.yahadmap.org/en/chernevka-mogilev-belarus/village-379
380,cherniany-chernyany-brest-belarus,Cherniany (Chernyany),Belarus,51.595612,24.150570,,0,1,http://www.yahadmap.org/en/cherniany-chernyany-brest-belarus/village-380
380,cherniany-chernyany-brest-belarus,Cherniany (Chernyany),Belarus,51.595612,24.150600,,0,1,http://www.yahadmap.org/en/cherniany-chernyany-brest-belarus/village-380
381,disna-vitebsk-belarus,Disna,Belarus,55.335442,28.131210,,0,2,http://www.yahadmap.org/en/disna-vitebsk-belarus/village-381
382,dobromysli-vitebsk-belarus,Dobromysli,Belarus,54.561081,30.416000,,0,1,http://www.yahadmap.org/en/dobromysli-vitebsk-belarus/village-382
383,dokshitsy-vitebsk-belarus,Dokshitsy,Belarus,54.536282,27.462521,,0,2,http://www.yahadmap.org/en/dokshitsy-vitebsk-belarus/village-383
385,dranukha-mogilev-belarus,Dranukha,Belarus,53.467209,31.011450,,0,2,http://www.yahadmap.org/en/dranukha-mogilev-belarus/village-385
386,druya-vitebsk-belarus,Druya,Belarus,55.474670,27.267639,,0,2,http://www.yahadmap.org/en/druya-vitebsk-belarus/village-386
386,druya-vitebsk-belarus,Druya,Belarus,55.471458,27.258760,,0,2,http://www.yahadmap.org/en/druya-vitebsk-belarus/village-386
387,dvorets-grodno-belarus,Dvorets,Belarus,53.258011,25.348440,,0,2,http://www.yahadmap.org/en/dvorets-grodno-belarus/village-387
387,dvorets-grodno-belarus,Dvorets,Belarus,53.242611,25.344549,,0,2,http://www.yahadmap.org/en/dvorets-grodno-belarus/village-387
387,dvorets-grodno-belarus,Dvorets,Belarus,53.247318,25.347071,,0,2,http://www.yahadmap.org/en/dvorets-grodno-belarus/village-387
387,dvorets-grodno-belarus,Dvorets,Belarus,53.258018,25.348490,,0,2,http://www.yahadmap.org/en/dvorets-grodno-belarus/village-387
388,dyatlovo-dzyatlava-dyatel-grodno-belarus,"Dyatlovo (Dzyatlava, Dyatel)",Belarus,53.277401,25.244020,,0,2,http://www.yahadmap.org/en/dyatlovo-dzyatlava-dyatel-grodno-belarus/village-388
388,dyatlovo-dzyatlava-dyatel-grodno-belarus,"Dyatlovo (Dzyatlava, Dyatel)",Belarus,53.289928,25.251030,,0,2,http://www.yahadmap.org/en/dyatlovo-dzyatlava-dyatel-grodno-belarus/village-388
389,dzerzhinsk-minsk-belarus,Dzerzhinsk,Belarus,53.414108,27.076389,2011,0,2,http://www.yahadmap.org/en/dzerzhinsk-minsk-belarus/village-389
389,dzerzhinsk-minsk-belarus,Dzerzhinsk,Belarus,53.403511,27.104891,2011,0,2,http://www.yahadmap.org/en/dzerzhinsk-minsk-belarus/village-389
390,esmony-mogilev-belarus,Esmony,Belarus,54.011822,29.332479,,0,1,http://www.yahadmap.org/en/esmony-mogilev-belarus/village-390
391,gantsevichi-brest-belarus,Gantsevichi,Belarus,52.454929,26.251841,,0,2,http://www.yahadmap.org/en/gantsevichi-brest-belarus/village-391
391,gantsevichi-brest-belarus,Gantsevichi,Belarus,52.452042,26.260830,,0,2,http://www.yahadmap.org/en/gantsevichi-brest-belarus/village-391
391,gantsevichi-brest-belarus,Gantsevichi,Belarus,52.419281,26.216900,,0,2,http://www.yahadmap.org/en/gantsevichi-brest-belarus/village-391
392,glubokoye-hlybokaye-glebokie-glubokoje-glubok-vitebsk-belarus,"Glubokoye (Hlybokaye, Glebokie, Glubokoje, Glubok)",Belarus,55.092911,27.399759,,0,2,http://www.yahadmap.org/en/glubokoye-hlybokaye-glebokie-glubokoje-glubok-vitebsk-belarus/village-392
392,glubokoye-hlybokaye-glebokie-glubokoje-glubok-vitebsk-belarus,"Glubokoye (Hlybokaye, Glebokie, Glubokoje, Glubok)",Belarus,55.086559,27.405710,,0,2,http://www.yahadmap.org/en/glubokoye-hlybokaye-glebokie-glubokoje-glubok-vitebsk-belarus/village-392
393,golovchin-ho-owczyn-holovchin-mogilev-belarus,"Golovchin (Hołowczyn, Holovchin)",Belarus,54.038551,29.535030,,0,1,http://www.yahadmap.org/en/golovchin-ho-owczyn-holovchin-mogilev-belarus/village-393
394,gomel-vitebsk-belarus,Gomel,Belarus,55.171341,28.465151,,0,1,http://www.yahadmap.org/en/gomel-vitebsk-belarus/village-394
394,gomel-vitebsk-belarus,Gomel,Belarus,55.183979,28.464500,,0,1,http://www.yahadmap.org/en/gomel-vitebsk-belarus/village-394
395,gorodeya-minsk-belarus,Gorodeya,Belarus,53.197830,26.314779,,0,2,http://www.yahadmap.org/en/gorodeya-minsk-belarus/village-395
396,gorodishche-brest-belarus,Gorodishche,Belarus,53.179211,26.023939,,0,2,http://www.yahadmap.org/en/gorodishche-brest-belarus/village-396
396,gorodishche-brest-belarus,Gorodishche,Belarus,53.193722,25.597750,,0,1,http://www.yahadmap.org/en/gorodishche-brest-belarus/village-396
397,gorodok-garadok-harodok-vitebsk-belarus,"Gorodok (Garadok, Harodok)",Belarus,55.269360,29.578100,,0,2,http://www.yahadmap.org/en/gorodok-garadok-harodok-vitebsk-belarus/village-397
397,gorodok-garadok-harodok-vitebsk-belarus,"Gorodok (Garadok, Harodok)",Belarus,55.264599,29.595591,,0,2,http://www.yahadmap.org/en/gorodok-garadok-harodok-vitebsk-belarus/village-397
398,indura-grodno-belarus,Indura,Belarus,53.275108,23.524330,2010,0,1,http://www.yahadmap.org/en/indura-grodno-belarus/village-398
399,ivenets-ivyanets-minsk-belarus,Ivenets (Ivyanets),Belarus,53.541031,26.443180,,0,2,http://www.yahadmap.org/en/ivenets-ivyanets-minsk-belarus/village-399
400,kamen-brest-belarus,Kamen,Belarus,52.199478,26.229370,,0,1,http://www.yahadmap.org/en/kamen-brest-belarus/village-400
401,kamen-vitebsk-belarus,Kamen,Belarus,55.018879,28.538679,,0,1,http://www.yahadmap.org/en/kamen-vitebsk-belarus/village-401
403,kletsk-minsk-belarus,Kletsk,Belarus,53.044189,26.383961,,0,2,http://www.yahadmap.org/en/kletsk-minsk-belarus/village-403
403,kletsk-minsk-belarus,Kletsk,Belarus,53.031460,26.361650,,0,2,http://www.yahadmap.org/en/kletsk-minsk-belarus/village-403
404,kokhanovo-vitebsk-belarus,Kokhanovo,Belarus,54.279499,29.593769,,0,1,http://www.yahadmap.org/en/kokhanovo-vitebsk-belarus/village-404
404,kokhanovo-vitebsk-belarus,Kokhanovo,Belarus,54.279678,29.592180,,0,1,http://www.yahadmap.org/en/kokhanovo-vitebsk-belarus/village-404
405,koldychevo-brest-belarus,Koldychevo,Belarus,53.165123,26.034613,,0,2,http://www.yahadmap.org/en/koldychevo-brest-belarus/village-405
406,kosava-kosovo-brest-belarus,Kosava (Kosovo),Belarus,52.461319,25.070400,,0,2,http://www.yahadmap.org/en/kosava-kosovo-brest-belarus/village-406
407,kozhan-horodok-kazhan-haradok-brest-belarus,Kozhan Horodok (Kazhan-Haradok),Belarus,52.124851,27.011665,,0,1,http://www.yahadmap.org/en/kozhan-horodok-kazhan-haradok-brest-belarus/village-407
408,kozlovshchina-grodno-belarus,Kozlovshchina,Belarus,52.526741,25.304291,,0,2,http://www.yahadmap.org/en/kozlovshchina-grodno-belarus/village-408
409,lakhva-lachwa-achwa-brest-belarus,"Lakhva (Lachwa, Łachwa)",Belarus,52.132801,27.066139,,0,1,http://www.yahadmap.org/en/lakhva-lachwa-achwa-brest-belarus/village-409
409,lakhva-lachwa-achwa-brest-belarus,"Lakhva (Lachwa, Łachwa)",Belarus,52.131050,27.066139,,0,1,http://www.yahadmap.org/en/lakhva-lachwa-achwa-brest-belarus/village-409
410,lepel-vitebsk-belarus,Lepel,Belarus,55.544270,28.401480,2009,0,2,http://www.yahadmap.org/en/lepel-vitebsk-belarus/village-410
411,lesnaia-liasnaja-lesnaya-brest-belarus,"Lesnaia (Liasnaja, Lesnaya)",Belarus,53.271320,25.348789,,0,1,http://www.yahadmap.org/en/lesnaia-liasnaja-lesnaya-brest-belarus/village-411
412,logishin-lahishyn-ohiszyn-lohishin-brest-belarus,"Logishin (Lahishyn, Łohiszyn, Lohishin)",Belarus,51.553951,26.519291,,0,2,http://www.yahadmap.org/en/logishin-lahishyn-ohiszyn-lohishin-brest-belarus/village-412
413,lukoml-vitebsk-belarus,Lukoml,Belarus,54.434669,29.082550,,0,1,http://www.yahadmap.org/en/lukoml-vitebsk-belarus/village-413
414,luninets-luniniec-brest-belarus,Luninets (Luniniec),Belarus,52.156261,26.484779,,0,2,http://www.yahadmap.org/en/luninets-luniniec-brest-belarus/village-414
414,luninets-luniniec-brest-belarus,Luninets (Luniniec),Belarus,52.156288,26.484760,,0,2,http://www.yahadmap.org/en/luninets-luniniec-brest-belarus/village-414
414,luninets-luniniec-brest-belarus,Luninets (Luniniec),Belarus,52.153339,26.492590,,0,1,http://www.yahadmap.org/en/luninets-luniniec-brest-belarus/village-414
416,lyady-vitebsk-belarus,Lyady,Belarus,54.360500,31.109631,,0,2,http://www.yahadmap.org/en/lyady-vitebsk-belarus/village-416
417,lyakhovichi-brest-belarus,Lyakhovichi,Belarus,53.193748,26.597900,,0,2,http://www.yahadmap.org/en/lyakhovichi-brest-belarus/village-417
417,lyakhovichi-brest-belarus,Lyakhovichi,Belarus,53.020859,26.146799,,0,1,http://www.yahadmap.org/en/lyakhovichi-brest-belarus/village-417
417,lyakhovichi-brest-belarus,Lyakhovichi,Belarus,53.020302,26.145350,,0,1,http://www.yahadmap.org/en/lyakhovichi-brest-belarus/village-417
418,lyozno-vitebsk-belarus,Lyozno,Belarus,55.020531,30.477690,,0,2,http://www.yahadmap.org/en/lyozno-vitebsk-belarus/village-418
419,malaia-turna-mala-turna-brest-belarus,Malaia Turna (Mala Turna),Belarus,52.152699,23.451571,,0,1,http://www.yahadmap.org/en/malaia-turna-mala-turna-brest-belarus/village-419
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478409,24.039061,,0,2,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478500,24.039000,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478470,24.038900,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478512,24.038799,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478539,24.038940,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478512,24.038010,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478512,24.039101,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.478470,24.039181,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.477451,24.046881,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
420,malorita-malaryta-ma-oryta-brest-belarus,"Malorita (Malaryta, Małoryta)",Belarus,51.477779,24.045151,,0,1,http://www.yahadmap.org/en/malorita-malaryta-ma-oryta-brest-belarus/village-420
421,medvedichi-brest-belarus,Medvedichi,Belarus,53.175129,25.172041,,0,1,http://www.yahadmap.org/en/medvedichi-brest-belarus/village-421
422,mikashevichi-mikaszewicze-mikshevits-brest-belarus,"Mikashevichi (Mikaszewicze, Mikshevits)",Belarus,52.318371,25.513420,,0,2,http://www.yahadmap.org/en/mikashevichi-mikaszewicze-mikshevits-brest-belarus/village-422
423,minsk-minsk-belarus,Minsk,Belarus,53.545959,27.325491,,0,3,http://www.yahadmap.org/en/minsk-minsk-belarus/village-423
423,minsk-minsk-belarus,Minsk,Belarus,53.541389,27.321501,,0,3,http://www.yahadmap.org/en/minsk-minsk-belarus/village-423
424,mir-grodno-belarus,Mir,Belarus,53.264179,26.284149,,0,2,http://www.yahadmap.org/en/mir-grodno-belarus/village-424
424,mir-grodno-belarus,Mir,Belarus,53.258621,26.281160,,0,1,http://www.yahadmap.org/en/mir-grodno-belarus/village-424
424,mir-grodno-belarus,Mir,Belarus,53.271938,26.285749,,0,2,http://www.yahadmap.org/en/mir-grodno-belarus/village-424
425,mogilev-moguilev-mahilyow-mogilev-belarus,"Mogilev (Moguilev, Mahilyow)",Belarus,53.539532,30.212259,,0,3,http://www.yahadmap.org/en/mogilev-moguilev-mahilyow-mogilev-belarus/village-425
426,pinsk-brest-belarus,Pinsk,Belarus,52.091370,26.078051,,0,3,http://www.yahadmap.org/en/pinsk-brest-belarus/village-426
427,molchad-brest-belarus,Molchad,Belarus,53.187511,25.429110,,0,2,http://www.yahadmap.org/en/molchad-brest-belarus/village-427
428,motol-motal-brest-belarus,Motol (Motal),Belarus,52.184792,25.371740,,0,1,http://www.yahadmap.org/en/motol-motal-brest-belarus/village-428
428,motol-motal-brest-belarus,Motol (Motal),Belarus,52.184792,25.354290,,0,2,http://www.yahadmap.org/en/motol-motal-brest-belarus/village-428
429,mstislavl-mogilev-belarus,Mstislavl,Belarus,54.016491,31.436020,,0,2,http://www.yahadmap.org/en/mstislavl-mogilev-belarus/village-429
430,miory-myory-vitebsk-belarus,Miory (Myory),Belarus,55.376900,27.373940,,0,2,http://www.yahadmap.org/en/miory-myory-vitebsk-belarus/village-430
431,nareshevichi-minsk-belarus,Nareshevichi,Belarus,52.572708,26.271170,,0,2,http://www.yahadmap.org/en/nareshevichi-minsk-belarus/village-431
432,naumovichi-grodno-belarus,Naumovichi,Belarus,53.430672,23.402140,2010,0,2,http://www.yahadmap.org/en/naumovichi-grodno-belarus/village-432
434,nesvizh-minsk-belarus,Nesvizh,Belarus,53.137310,26.389669,,0,2,http://www.yahadmap.org/en/nesvizh-minsk-belarus/village-434
434,nesvizh-minsk-belarus,Nesvizh,Belarus,53.136551,26.417360,,0,2,http://www.yahadmap.org/en/nesvizh-minsk-belarus/village-434
434,nesvizh-minsk-belarus,Nesvizh,Belarus,53.131271,26.406231,,0,2,http://www.yahadmap.org/en/nesvizh-minsk-belarus/village-434
435,novaya-mysh-brest-belarus,Novaya Mysh,Belarus,53.084808,25.537359,,0,2,http://www.yahadmap.org/en/novaya-mysh-brest-belarus/village-435
435,novaya-mysh-brest-belarus,Novaya Mysh,Belarus,53.080791,25.530069,,0,1,http://www.yahadmap.org/en/novaya-mysh-brest-belarus/village-435
436,novoyelnya-grodno-belarus,Novoyelnya,Belarus,53.278511,25.352350,,0,1,http://www.yahadmap.org/en/novoyelnya-grodno-belarus/village-436
437,novy-sverzhen-minsk-belarus,Novy Sverzhen,Belarus,53.265511,26.452009,,0,2,http://www.yahadmap.org/en/novy-sverzhen-minsk-belarus/village-437
438,oboltsy-vitebsk-belarus,Oboltsy,Belarus,54.353958,29.501770,,0,1,http://www.yahadmap.org/en/oboltsy-vitebsk-belarus/village-438
439,odelsk-grodno-belarus,Odelsk,Belarus,53.242710,23.460310,2010,0,1,http://www.yahadmap.org/en/odelsk-grodno-belarus/village-439
440,ogorodniki-brest-belarus,Ogorodniki,Belarus,52.205929,23.203529,2006,0,1,http://www.yahadmap.org/en/ogorodniki-brest-belarus/village-440
440,ogorodniki-brest-belarus,Ogorodniki,Belarus,52.206120,23.203381,2006,0,1,http://www.yahadmap.org/en/ogorodniki-brest-belarus/village-440
441,orekhovsk-vitebsk-belarus,Orekhovsk,Belarus,54.426060,30.324341,2011,0,1,http://www.yahadmap.org/en/orekhovsk-vitebsk-belarus/village-441
441,orekhovsk-vitebsk-belarus,Orekhovsk,Belarus,54.405769,30.297550,2011,0,1,http://www.yahadmap.org/en/orekhovsk-vitebsk-belarus/village-441
442,orkhovo-brest-belarus,Orkhovo,Belarus,51.322540,23.361290,2009,0,2,http://www.yahadmap.org/en/orkhovo-brest-belarus/village-442
444,ostrino-astryna-grodno-belarus,Ostrino (Astryna),Belarus,53.439732,24.313650,2010,0,2,http://www.yahadmap.org/en/ostrino-astryna-grodno-belarus/village-444
445,ostrovno-astrovno-vitebsk-belarus,Ostrovno (Astrovno),Belarus,55.072521,29.528379,,0,1,http://www.yahadmap.org/en/ostrovno-astrovno-vitebsk-belarus/village-445
446,osveya-vitebsk-belarus,Osveya,Belarus,56.008930,28.071930,2008,0,2,http://www.yahadmap.org/en/osveya-vitebsk-belarus/village-446
446,osveya-vitebsk-belarus,Osveya,Belarus,56.003139,28.058519,2008,0,2,http://www.yahadmap.org/en/osveya-vitebsk-belarus/village-446
447,pieski-piaski-piesk-grodno-belarus,"Pieski (Piaski, Piesk)",Belarus,53.212299,24.377190,,0,1,http://www.yahadmap.org/en/pieski-piaski-piesk-grodno-belarus/village-447
448,polykovichi-palykovichi-mogilev-belarus,Polykovichi (Palykovichi),Belarus,53.583351,30.217220,,0,2,http://www.yahadmap.org/en/polykovichi-palykovichi-mogilev-belarus/village-448
449,prozoroki-vitebsk-belarus,Prozoroki,Belarus,55.178341,28.122431,2008,0,1,http://www.yahadmap.org/en/prozoroki-vitebsk-belarus/village-449
450,rosony-rasony-rossony-vitebsk-belarus,"Rosony (Rasony, Rossony)",Belarus,55.547981,28.485359,,0,1,http://www.yahadmap.org/en/rosony-rasony-rossony-vitebsk-belarus/village-450
452,ryasna-mogilev-belarus,Ryasna,Belarus,54.006168,31.134581,,0,1,http://www.yahadmap.org/en/ryasna-mogilev-belarus/village-452
453,senno-vitebsk-belarus,Senno,Belarus,54.487980,29.437811,2011,0,2,http://www.yahadmap.org/en/senno-vitebsk-belarus/village-453
454,shchuchyn-scucyn-szczuczyn-grodno-belarus,"Shchuchyn (Scucyn, Szczuczyn)",Belarus,53.359440,24.454390,,0,2,http://www.yahadmap.org/en/shchuchyn-scucyn-szczuczyn-grodno-belarus/village-454
454,shchuchyn-scucyn-szczuczyn-grodno-belarus,"Shchuchyn (Scucyn, Szczuczyn)",Belarus,53.398701,24.492559,,0,1,http://www.yahadmap.org/en/shchuchyn-scucyn-szczuczyn-grodno-belarus/village-454
455,shumilino-shumilina-vitebsk-belarus,Shumilino (Shumilina),Belarus,55.173599,29.354780,,0,2,http://www.yahadmap.org/en/shumilino-shumilina-vitebsk-belarus/village-455
456,sinyavka-minsk-belarus,Sinyavka,Belarus,52.580471,26.287870,,0,1,http://www.yahadmap.org/en/sinyavka-minsk-belarus/village-456
457,sirotino-vitebsk-belarus,Sirotino,Belarus,55.225311,29.356489,,0,1,http://www.yahadmap.org/en/sirotino-vitebsk-belarus/village-457
458,skidel-grodno-belarus,Skidel,Belarus,53.348412,24.000000,2010,0,1,http://www.yahadmap.org/en/skidel-grodno-belarus/village-458
459,slaveni-vitebsk-belarus,Slaveni,Belarus,54.203960,29.310471,2011,0,1,http://www.yahadmap.org/en/slaveni-vitebsk-belarus/village-459
460,slavnoye-vitebsk-belarus,Slavnoye,Belarus,54.187580,29.276199,2011,0,1,http://www.yahadmap.org/en/slavnoye-vitebsk-belarus/village-460
461,sloboda-vitebsk-belarus,Sloboda,Belarus,55.106392,29.105049,,0,1,http://www.yahadmap.org/en/sloboda-vitebsk-belarus/village-461
462,slonim-grodno-belarus,Slonim,Belarus,53.062180,25.191139,,0,2,http://www.yahadmap.org/en/slonim-grodno-belarus/village-462
462,slonim-grodno-belarus,Slonim,Belarus,53.065708,25.206850,,0,2,http://www.yahadmap.org/en/slonim-grodno-belarus/village-462
462,slonim-grodno-belarus,Slonim,Belarus,53.082951,25.228460,,0,2,http://www.yahadmap.org/en/slonim-grodno-belarus/village-462
463,smolyany-vitebsk-belarus,Smolyany,Belarus,54.350090,30.049629,2011,0,2,http://www.yahadmap.org/en/smolyany-vitebsk-belarus/village-463
464,smolyarka-brest-belarus,Smolyarka,Belarus,52.339569,25.030090,2009,0,2,http://www.yahadmap.org/en/smolyarka-brest-belarus/village-464
465,snov-minsk-belarus,Snov,Belarus,53.131008,26.263990,,0,2,http://www.yahadmap.org/en/snov-minsk-belarus/village-465
466,staroye-pashkovo-mogilev-belarus,Staroye Pashkovo,Belarus,53.566292,30.162930,,0,1,http://www.yahadmap.org/en/staroye-pashkovo-mogilev-belarus/village-466
467,stolbtsy-minsk-belarus,Stolbtsy,Belarus,53.292999,26.431150,,0,2,http://www.yahadmap.org/en/stolbtsy-minsk-belarus/village-467
468,stolin-brest-belarus,Stolin,Belarus,51.552429,26.515249,,0,2,http://www.yahadmap.org/en/stolin-brest-belarus/village-468
469,sukhari-mogilev-belarus,Sukhari,Belarus,53.581341,30.422319,,0,1,http://www.yahadmap.org/en/sukhari-mogilev-belarus/village-469
470,surazh-vitebsk-belarus,Surazh,Belarus,55.238930,30.429020,2011,0,1,http://www.yahadmap.org/en/surazh-vitebsk-belarus/village-470
470,surazh-vitebsk-belarus,Surazh,Belarus,55.244888,30.397400,2011,0,2,http://www.yahadmap.org/en/surazh-vitebsk-belarus/village-470
471,svisloch-grodno-belarus,Svisloch,Belarus,53.014561,24.043859,2010,0,2,http://www.yahadmap.org/en/svisloch-grodno-belarus/village-471
472,telekhany-telechany-brest-belarus,Telekhany (Telechany),Belarus,52.336922,25.336451,,0,2,http://www.yahadmap.org/en/telekhany-telechany-brest-belarus/village-472
